player_id,game_date,pts,reb,ast,stl,blk,fg_pct,fg3_pct,ft_pct,min,tov,pf,plus_minus,game_id,date,home_team,away_team,turnover,player_name
2055,,18.1,7.2,4.9,1.0,0.7,0.484,0.213,0.797,,,3.1,,G2055_3,2025-04-25,1610612744.0,1610612762.0,2.2,Wendell Green
2055,,23.7,7.4,5.6,0.4,0.9,0.465,0.497,0.729,,,2.8,,G2055_4,2025-04-24,1610612744.0,1610612764.0,1.0,Wendell Green
2055,,25.0,7.0,5.3,0.8,0.6,0.508,0.401,0.771,,,3.7,,G2055_5,2025-04-23,1610612744.0,1610612763.0,2.8,Wendell Green
2055,,19.0,6.1,6.1,0.6,0.8,0.534,0.211,0.804,,,2.4,,G2055_6,2025-04-22,1610612744.0,1610612752.0,2.4,Wendell Green
2055,,26.3,6.0,5.3,1.2,0.9,0.532,0.409,0.734,,,1.6,,G2055_7,2025-04-21,1610612744.0,1610612737.0,1.2,Wendell Green
2055,,20.1,9.0,5.2,0.4,0.6,0.505,0.282,0.82,,,2.6,,G2055_8,2025-04-20,1610612744.0,1610612753.0,2.5,Wendell Green
2055,,21.1,4.8,6.4,1.2,0.7,0.401,0.203,0.857,,,0.0,,G2055_9,2025-04-19,1610612744.0,1610612749.0,1.9,Wendell Green
2056,,21.4,8.1,5.8,1.9,0.6,0.525,0.413,0.667,,,1.0,,G2056_0,2025-04-28,1610612766.0,1610612743.0,1.4,Evan Walker
2056,,20.5,8.0,4.4,1.8,1.0,0.566,0.336,0.72,,,1.6,,G2056_1,2025-04-27,1610612766.0,1610612758.0,1.2,Evan Walker
2056,,23.9,7.7,5.7,1.0,1.2,0.507,0.359,0.789,,,1.9,,G2056_2,2025-04-26,1610612766.0,1610612766.0,0.0,Evan Walker
2056,,16.4,5.0,5.5,1.7,1.1,0.432,0.251,0.894,,,2.2,,G2056_3,2025-04-25,1610612766.0,1610612737.0,2.3,Evan Walker
2056,,20.7,9.1,5.4,1.4,0.7,0.349,0.365,0.77,,,1.3,,G2056_4,2025-04-24,1610612766.0,1610612743.0,0.9,Evan Walker
2056,,20.0,8.0,6.7,1.6,2.0,0.468,0.314,0.785,,,3.1,,G2056_5,2025-04-23,1610612766.0,1610612738.0,1.1,Evan Walker
2056,,20.7,5.6,4.9,1.2,1.2,0.485,0.409,0.781,,,1.4,,G2056_6,2025-04-22,1610612766.0,1610612765.0,0.6,Evan Walker
2056,,15.0,8.9,4.6,1.4,1.2,0.541,0.34,0.783,,,2.7,,G2056_7,2025-04-21,1610612766.0,1610612762.0,2.7,Evan Walker
2056,,17.7,9.5,6.5,0.5,1.3,0.425,0.33,0.762,,,3.0,,G2056_8,2025-04-20,1610612766.0,1610612764.0,1.7,Evan Walker
2056,,20.9,5.8,5.0,1.0,1.4,0.435,0.248,0.861,,,3.4,,G2056_9,2025-04-19,1610612766.0,1610612760.0,2.3,Evan Walker
2057,,18.9,8.3,2.9,1.5,1.3,0.483,0.336,0.894,,,3.2,,G2057_0,2025-04-28,1610612761.0,1610612750.0,1.0,Larry Harris
2057,,13.5,9.0,3.0,2.3,0.8,0.529,0.455,0.923,,,2.2,,G2057_1,2025-04-27,1610612761.0,1610612739.0,1.2,Larry Harris
2057,,14.8,14.2,1.7,1.6,1.9,0.535,0.342,0.796,,,3.0,,G2057_2,2025-04-26,1610612761.0,1610612739.0,1.8,Larry Harris
2057,,17.2,11.6,2.5,1.1,1.0,0.548,0.294,0.785,,,3.8,,G2057_3,2025-04-25,1610612761.0,1610612758.0,3.3,Larry Harris
2057,,10.3,9.2,1.5,1.5,0.7,0.484,0.262,0.861,,,3.6,,G2057_4,2025-04-24,1610612761.0,1610612761.0,1.2,Larry Harris
2057,,14.4,10.3,3.3,1.3,1.3,0.565,0.257,0.781,,,2.0,,G2057_5,2025-04-23,1610612761.0,1610612752.0,1.5,Larry Harris
2057,,11.4,11.2,2.1,0.9,1.2,0.553,0.311,0.835,,,2.5,,G2057_6,2025-04-22,1610612761.0,1610612748.0,2.0,Larry Harris
2057,,11.6,11.0,3.4,1.3,1.3,0.58,0.414,0.827,,,2.3,,G2057_7,2025-04-21,1610612761.0,1610612740.0,2.0,Larry Harris
2057,,16.4,9.4,2.9,1.8,1.2,0.439,0.373,0.913,,,1.2,,G2057_8,2025-04-20,1610612761.0,1610612765.0,1.7,Larry Harris
2057,,10.0,11.0,3.6,0.4,1.6,0.677,0.406,0.718,,,3.3,,G2057_9,2025-04-19,1610612761.0,1610612756.0,1.1,Larry Harris
2058,,27.9,12.3,2.5,0.6,2.3,0.613,0.388,0.521,,,3.9,,G2058_0,2025-04-28,1610612738.0,1610612761.0,3.1,Dennis Mitchell
2058,,23.9,11.8,2.5,1.1,2.4,0.488,0.24,0.585,,,1.6,,G2058_1,2025-04-27,1610612738.0,1610612752.0,2.3,Dennis Mitchell
2058,,24.7,7.9,3.0,0.3,2.4,0.655,0.142,0.614,,,3.0,,G2058_2,2025-04-26,1610612738.0,1610612737.0,2.9,Dennis Mitchell
2058,,13.7,14.0,2.3,0.8,2.4,0.514,0.279,0.667,,,3.3,,G2058_3,2025-04-25,1610612738.0,1610612753.0,2.0,Dennis Mitchell
2058,,16.1,11.9,1.7,0.3,2.1,0.565,0.384,0.665,,,3.5,,G2058_4,2025-04-24,1610612738.0,1610612753.0,3.2,Dennis Mitchell
2058,,20.3,8.9,2.9,0.6,1.7,0.648,0.291,0.737,,,2.1,,G2058_5,2025-04-23,1610612738.0,1610612754.0,3.0,Dennis Mitchell
2058,,10.0,11.4,2.0,0.9,1.4,0.625,0.348,0.592,,,2.5,,G2058_6,2025-04-22,1610612738.0,1610612764.0,0.4,Dennis Mitchell
2058,,18.3,12.3,1.7,0.5,2.6,0.501,0.367,0.564,,,2.3,,G2058_7,2025-04-21,1610612738.0,1610612753.0,4.0,Dennis Mitchell
2058,,22.5,8.7,2.0,0.7,2.0,0.576,0.295,0.66,,,2.6,,G2058_8,2025-04-20,1610612738.0,1610612753.0,2.3,Dennis Mitchell
2058,,21.8,10.6,2.6,0.5,2.4,0.626,0.19,0.547,,,3.1,,G2058_9,2025-04-19,1610612738.0,1610612749.0,0.8,Dennis Mitchell
2059,,19.3,3.1,7.2,1.7,0.6,0.499,0.308,0.883,,,3.3,,G2059_0,2025-04-28,1610612764.0,1610612754.0,1.9,Patrick Powell
2059,,25.9,2.5,6.5,1.2,1.3,0.442,0.222,0.714,,,2.8,,G2059_1,2025-04-27,1610612764.0,1610612766.0,1.7,Patrick Powell
2059,,24.7,4.0,9.7,1.7,1.1,0.361,0.377,0.808,,,0.6,,G2059_2,2025-04-26,1610612764.0,1610612745.0,2.9,Patrick Powell
2059,,26.3,3.6,5.5,2.4,1.1,0.499,0.305,0.772,,,4.1,,G2059_3,2025-04-25,1610612764.0,1610612741.0,4.3,Patrick Powell
2059,,22.5,3.2,7.1,1.8,0.8,0.431,0.415,0.752,,,3.3,,G2059_4,2025-04-24,1610612764.0,1610612751.0,0.4,Patrick Powell
2059,,32.3,3.6,6.1,3.0,1.5,0.424,0.355,0.803,,,3.2,,G2059_5,2025-04-23,1610612764.0,1610612760.0,3.0,Patrick Powell
2059,,19.6,4.0,6.1,0.9,1.7,0.394,0.342,0.727,,,2.1,,G2059_6,2025-04-22,1610612764.0,1610612752.0,1.3,Patrick Powell
2059,,27.3,5.3,5.4,1.8,0.9,0.552,0.364,0.727,,,1.9,,G2059_7,2025-04-21,1610612764.0,1610612742.0,2.4,Patrick Powell
2059,,19.3,1.8,5.8,2.8,0.6,0.54,0.344,0.814,,,2.6,,G2059_8,2025-04-20,1610612764.0,1610612753.0,0.2,Patrick Powell
2059,,15.5,4.3,4.2,2.1,0.6,0.48,0.322,0.836,,,3.1,,G2059_9,2025-04-19,1610612764.0,1610612763.0,0.8,Patrick Powell
2060,,16.0,7.1,3.2,0.5,1.6,0.529,0.322,0.66,,,1.8,,G2060_0,2025-04-28,1610612739.0,1610612738.0,0.9,Malcolm Young
2060,,13.4,5.1,3.0,1.1,1.8,0.596,0.428,0.71,,,1.7,,G2060_1,2025-04-27,1610612739.0,1610612758.0,1.7,Malcolm Young
2060,,18.4,8.3,2.2,0.3,2.0,0.556,0.389,0.785,,,0.6,,G2060_2,2025-04-26,1610612739.0,1610612744.0,1.5,Malcolm Young
2060,,17.6,6.8,2.5,0.8,0.8,0.515,0.288,0.706,,,2.8,,G2060_3,2025-04-25,1610612739.0,1610612738.0,2.9,Malcolm Young
2060,,16.8,7.5,3.0,1.0,0.8,0.528,0.389,0.915,,,4.7,,G2060_4,2025-04-24,1610612739.0,1610612753.0,3.0,Malcolm Young
2060,,17.1,9.0,3.1,0.5,1.7,0.482,0.406,0.759,,,0.7,,G2060_5,2025-04-23,1610612739.0,1610612748.0,2.5,Malcolm Young
2060,,20.9,7.8,2.9,0.9,1.1,0.553,0.327,0.721,,,4.0,,G2060_6,2025-04-22,1610612739.0,1610612763.0,2.1,Malcolm Young
2060,,15.6,8.9,3.2,1.0,0.5,0.601,0.343,0.697,,,3.4,,G2060_7,2025-04-21,1610612739.0,1610612757.0,2.4,Malcolm Young
2060,,13.6,6.6,2.8,0.7,1.2,0.55,0.441,0.742,,,3.1,,G2060_8,2025-04-20,1610612739.0,1610612753.0,2.2,Malcolm Young
2060,,14.0,7.3,3.1,1.1,2.0,0.483,0.381,0.794,,,1.9,,G2060_9,2025-04-19,1610612739.0,1610612740.0,2.0,Malcolm Young
2061,,26.4,4.6,7.7,1.5,0.7,0.428,0.401,0.808,,,1.7,,G2061_0,2025-04-28,1610612758.0,1610612749.0,3.2,Kyle Dinwiddie
2061,,24.7,7.7,5.4,2.5,0.8,0.425,0.238,0.802,,,3.0,,G2061_1,2025-04-27,1610612758.0,1610612765.0,0.0,Kyle Dinwiddie
2061,,18.5,6.9,4.7,1.7,0.3,0.479,0.292,0.824,,,2.3,,G2061_2,2025-04-26,1610612758.0,1610612766.0,2.7,Kyle Dinwiddie
2061,,12.5,5.4,6.1,3.0,1.1,0.404,0.33,0.935,,,1.2,,G2061_3,2025-04-25,1610612758.0,1610612746.0,3.7,Kyle Dinwiddie
2061,,18.1,4.5,5.8,0.9,0.7,0.386,0.352,0.84,,,2.4,,G2061_4,2025-04-24,1610612758.0,1610612737.0,4.0,Kyle Dinwiddie
2061,,20.9,4.7,9.1,3.3,0.7,0.39,0.355,0.843,,,1.5,,G2061_5,2025-04-23,1610612758.0,1610612745.0,1.5,Kyle Dinwiddie
2061,,24.4,5.6,7.5,1.9,0.6,0.41,0.366,0.811,,,3.0,,G2061_6,2025-04-22,1610612758.0,1610612764.0,3.1,Kyle Dinwiddie
2061,,21.2,8.4,8.9,2.0,0.9,0.368,0.392,0.854,,,1.6,,G2061_7,2025-04-21,1610612758.0,1610612753.0,0.2,Kyle Dinwiddie
2061,,19.3,5.5,6.4,1.8,0.8,0.53,0.385,0.846,,,3.5,,G2061_8,2025-04-20,1610612758.0,1610612742.0,2.8,Kyle Dinwiddie
2061,,24.4,5.9,7.0,2.0,0.8,0.269,0.359,0.903,,,2.9,,G2061_9,2025-04-19,1610612758.0,1610612755.0,2.7,Kyle Dinwiddie
2062,,10.5,6.4,5.2,0.4,0.7,0.387,0.412,0.88,,,2.9,,G2062_0,2025-04-28,1610612755.0,1610612752.0,1.4,Tyler Fournier
2062,,14.8,4.7,7.7,2.0,0.5,0.467,0.414,0.855,,,2.1,,G2062_1,2025-04-27,1610612755.0,1610612745.0,2.4,Tyler Fournier
2062,,12.1,5.6,5.3,0.8,0.6,0.372,0.403,0.942,,,2.7,,G2062_2,2025-04-26,1610612755.0,1610612738.0,2.8,Tyler Fournier
2062,,15.5,5.7,5.4,1.0,0.3,0.464,0.323,0.787,,,1.9,,G2062_3,2025-04-25,1610612755.0,1610612753.0,2.5,Tyler Fournier
2062,,16.6,3.3,5.5,1.9,0.7,0.406,0.396,0.928,,,3.2,,G2062_4,2025-04-24,1610612755.0,1610612766.0,1.8,Tyler Fournier
2062,,11.9,2.6,5.8,1.5,0.4,0.361,0.423,0.845,,,1.1,,G2062_5,2025-04-23,1610612755.0,1610612766.0,2.1,Tyler Fournier
2062,,8.6,4.6,6.2,1.4,0.7,0.499,0.41,0.944,,,3.8,,G2062_6,2025-04-22,1610612755.0,1610612742.0,1.7,Tyler Fournier
2062,,14.0,4.3,6.6,1.0,0.3,0.441,0.322,0.988,,,2.8,,G2062_7,2025-04-21,1610612755.0,1610612744.0,2.2,Tyler Fournier
2062,,12.8,5.9,6.9,2.1,0.7,0.398,0.395,0.968,,,1.2,,G2062_8,2025-04-20,1610612755.0,1610612762.0,1.5,Tyler Fournier
2062,,11.9,5.2,3.9,1.7,0.5,0.405,0.406,0.803,,,3.3,,G2062_9,2025-04-19,1610612755.0,1610612742.0,3.4,Tyler Fournier
2063,,23.6,9.9,2.4,0.8,0.8,0.441,0.35,0.746,,,2.4,,G2063_0,2025-04-28,1610612740.0,1610612749.0,2.3,Jordan Mills
2063,,26.5,11.5,3.2,0.7,1.0,0.506,0.422,0.817,,,2.0,,G2063_1,2025-04-27,1610612740.0,1610612743.0,1.4,Jordan Mills
2063,,22.0,11.9,3.1,0.5,1.5,0.476,0.401,0.836,,,3.0,,G2063_2,2025-04-26,1610612740.0,1610612741.0,2.2,Jordan Mills
2063,,29.6,10.1,3.1,0.9,0.2,0.435,0.281,0.707,,,3.4,,G2063_3,2025-04-25,1610612740.0,1610612740.0,1.6,Jordan Mills
2063,,13.3,9.7,2.9,1.0,1.1,0.572,0.393,0.633,,,1.7,,G2063_4,2025-04-24,1610612740.0,1610612758.0,0.8,Jordan Mills
2063,,19.2,13.0,2.7,0.8,0.8,0.464,0.456,0.761,,,2.9,,G2063_5,2025-04-23,1610612740.0,1610612739.0,1.7,Jordan Mills
2063,,29.9,11.6,3.1,0.1,1.5,0.594,0.397,0.772,,,2.1,,G2063_6,2025-04-22,1610612740.0,1610612738.0,0.2,Jordan Mills
2063,,23.5,11.5,3.8,0.8,1.4,0.451,0.392,0.673,,,1.6,,G2063_7,2025-04-21,1610612740.0,1610612743.0,2.2,Jordan Mills
2063,,17.1,9.2,4.1,1.1,0.8,0.563,0.288,0.813,,,1.3,,G2063_8,2025-04-20,1610612740.0,1610612745.0,1.8,Jordan Mills
2063,,23.8,11.1,3.6,1.1,0.7,0.459,0.314,0.729,,,0.8,,G2063_9,2025-04-19,1610612740.0,1610612746.0,1.2,Jordan Mills
2064,,7.8,13.7,2.9,1.5,1.3,0.613,0.298,0.713,,,2.0,,G2064_0,2025-04-28,1610612744.0,1610612744.0,2.5,Isaiah Beasley
2064,,15.1,16.3,2.8,1.5,2.0,0.68,0.287,0.655,,,2.8,,G2064_1,2025-04-27,1610612744.0,1610612764.0,1.3,Isaiah Beasley
2064,,12.9,16.0,2.5,1.2,1.8,0.585,0.192,0.619,,,5.4,,G2064_2,2025-04-26,1610612744.0,1610612747.0,1.3,Isaiah Beasley
2064,,13.4,14.7,2.8,1.1,1.2,0.539,0.356,0.524,,,3.4,,G2064_3,2025-04-25,1610612744.0,1610612739.0,1.6,Isaiah Beasley
2064,,12.4,10.0,2.0,1.2,0.8,0.727,0.194,0.623,,,3.4,,G2064_4,2025-04-24,1610612744.0,1610612761.0,2.1,Isaiah Beasley
2064,,13.4,9.8,2.5,1.5,1.4,0.608,0.353,0.542,,,2.5,,G2064_5,2025-04-23,1610612744.0,1610612747.0,2.3,Isaiah Beasley
2064,,9.3,10.3,1.9,1.1,1.4,0.529,0.398,0.69,,,0.5,,G2064_6,2025-04-22,1610612744.0,1610612762.0,1.3,Isaiah Beasley
2064,,10.1,10.7,3.4,1.2,1.6,0.673,0.219,0.638,,,2.8,,G2064_7,2025-04-21,1610612744.0,1610612764.0,1.7,Isaiah Beasley
2064,,14.5,17.2,3.3,1.2,1.2,0.581,0.257,0.724,,,2.8,,G2064_8,2025-04-20,1610612744.0,1610612741.0,2.0,Isaiah Beasley
2064,,11.9,16.2,2.3,1.1,0.8,0.578,0.299,0.602,,,3.0,,G2064_9,2025-04-19,1610612744.0,1610612744.0,2.6,Isaiah Beasley
2065,,28.3,8.2,2.3,1.2,0.9,0.503,0.387,0.86,,,3.2,,G2065_0,2025-04-28,1610612744.0,1610612737.0,2.8,Jalen Porter
2065,,17.2,3.8,2.3,1.6,0.8,0.455,0.304,0.758,,,3.4,,G2065_1,2025-04-27,1610612744.0,1610612754.0,1.5,Jalen Porter
2065,,26.0,5.1,2.3,1.7,0.6,0.538,0.275,0.74,,,2.8,,G2065_2,2025-04-26,1610612744.0,1610612763.0,2.3,Jalen Porter
2065,,29.1,5.2,2.2,1.5,0.3,0.501,0.131,0.846,,,2.8,,G2065_3,2025-04-25,1610612744.0,1610612759.0,1.7,Jalen Porter
2065,,23.2,6.6,2.7,1.8,0.7,0.477,0.293,0.799,,,1.7,,G2065_4,2025-04-24,1610612744.0,1610612741.0,1.5,Jalen Porter
2065,,29.0,7.2,2.5,2.0,0.8,0.487,0.378,0.947,,,1.0,,G2065_5,2025-04-23,1610612744.0,1610612746.0,1.4,Jalen Porter
2065,,35.8,7.3,2.2,1.3,0.8,0.448,0.347,0.823,,,3.8,,G2065_6,2025-04-22,1610612744.0,1610612741.0,1.2,Jalen Porter
2065,,27.1,7.7,2.2,0.5,0.3,0.4,0.192,0.792,,,2.5,,G2065_7,2025-04-21,1610612744.0,1610612746.0,2.2,Jalen Porter
2065,,28.1,10.3,1.6,1.2,0.6,0.535,0.321,0.712,,,2.4,,G2065_8,2025-04-20,1610612744.0,1610612757.0,3.4,Jalen Porter
2065,,25.5,6.1,2.7,1.4,1.1,0.532,0.345,0.728,,,3.5,,G2065_9,2025-04-19,1610612744.0,1610612761.0,2.6,Jalen Porter
2066,,12.6,8.8,3.2,0.5,1.6,0.465,0.365,0.77,,,2.4,,G2066_0,2025-04-28,1610612750.0,1610612744.0,0.4,Brandon Jackson
2066,,11.8,8.3,4.3,0.8,2.3,0.5,0.269,0.796,,,1.4,,G2066_1,2025-04-27,1610612750.0,1610612760.0,3.5,Brandon Jackson
2066,,12.4,6.3,3.8,0.7,2.1,0.459,0.315,0.779,,,3.2,,G2066_2,2025-04-26,1610612750.0,1610612744.0,2.7,Brandon Jackson
2066,,15.1,7.1,3.2,0.6,0.5,0.58,0.495,0.724,,,1.4,,G2066_3,2025-04-25,1610612750.0,1610612760.0,3.3,Brandon Jackson
2066,,14.9,8.3,4.7,0.8,2.0,0.462,0.347,0.886,,,1.6,,G2066_4,2025-04-24,1610612750.0,1610612762.0,2.9,Brandon Jackson
2066,,14.9,9.1,4.6,1.1,1.5,0.428,0.239,0.755,,,2.9,,G2066_5,2025-04-23,1610612750.0,1610612755.0,1.3,Brandon Jackson
2066,,13.4,7.8,4.4,1.0,1.3,0.451,0.36,0.764,,,1.6,,G2066_6,2025-04-22,1610612750.0,1610612754.0,3.4,Brandon Jackson
2066,,11.1,9.7,4.4,1.0,1.9,0.538,0.262,0.82,,,2.4,,G2066_7,2025-04-21,1610612750.0,1610612765.0,2.3,Brandon Jackson
2066,,11.6,10.3,4.5,1.3,2.2,0.426,0.352,0.784,,,1.3,,G2066_8,2025-04-20,1610612750.0,1610612754.0,2.3,Brandon Jackson
2066,,12.4,11.0,4.2,0.9,0.3,0.467,0.336,0.767,,,1.5,,G2066_9,2025-04-19,1610612750.0,1610612751.0,2.6,Brandon Jackson
2067,,28.1,3.2,6.8,1.6,1.2,0.501,0.391,0.793,,,2.3,,G2067_0,2025-04-28,1610612760.0,1610612763.0,1.4,Malik Gordon
2067,,26.1,3.7,7.3,1.6,1.0,0.471,0.468,0.867,,,2.4,,G2067_1,2025-04-27,1610612760.0,1610612738.0,1.6,Malik Gordon
2067,,16.0,3.6,5.9,1.9,0.9,0.406,0.314,0.753,,,2.5,,G2067_2,2025-04-26,1610612760.0,1610612741.0,1.6,Malik Gordon
2067,,31.9,3.8,6.4,1.8,1.0,0.458,0.459,0.765,,,3.1,,G2067_3,2025-04-25,1610612760.0,1610612757.0,2.6,Malik Gordon
2067,,20.9,4.0,7.6,2.2,0.9,0.52,0.356,0.738,,,3.4,,G2067_4,2025-04-24,1610612760.0,1610612740.0,2.3,Malik Gordon
2067,,28.9,3.6,5.9,0.8,0.5,0.471,0.434,0.768,,,2.9,,G2067_5,2025-04-23,1610612760.0,1610612754.0,0.7,Malik Gordon
2067,,28.5,3.6,4.5,1.5,0.6,0.382,0.354,0.83,,,2.3,,G2067_6,2025-04-22,1610612760.0,1610612748.0,2.3,Malik Gordon
2067,,28.4,3.6,6.0,1.5,1.0,0.495,0.467,0.795,,,1.5,,G2067_7,2025-04-21,1610612760.0,1610612737.0,3.4,Malik Gordon
2067,,21.0,3.6,6.8,1.6,0.7,0.481,0.378,0.64,,,2.3,,G2067_8,2025-04-20,1610612760.0,1610612738.0,1.5,Malik Gordon
2067,,22.4,3.8,6.4,1.4,0.9,0.322,0.399,0.769,,,1.6,,G2067_9,2025-04-19,1610612760.0,1610612747.0,2.0,Malik Gordon
2068,,21.3,6.4,2.7,1.3,1.1,0.422,0.315,0.975,,,2.4,,G2068_0,2025-04-28,1610612753.0,1610612757.0,2.5,Marcus Lopez
2068,,23.7,4.5,1.8,1.2,0.2,0.441,0.37,0.881,,,4.9,,G2068_1,2025-04-27,1610612753.0,1610612741.0,2.2,Marcus Lopez
2068,,14.9,5.6,2.5,1.8,1.1,0.532,0.395,0.765,,,0.3,,G2068_2,2025-04-26,1610612753.0,1610612739.0,1.3,Marcus Lopez
2068,,21.8,5.9,2.6,1.5,1.3,0.465,0.533,0.902,,,3.3,,G2068_3,2025-04-25,1610612753.0,1610612751.0,3.9,Marcus Lopez
2068,,21.8,3.3,2.7,0.8,0.6,0.459,0.495,0.675,,,3.0,,G2068_4,2025-04-24,1610612753.0,1610612737.0,2.8,Marcus Lopez
2068,,15.8,5.4,2.8,0.5,0.9,0.484,0.522,0.84,,,1.2,,G2068_5,2025-04-23,1610612753.0,1610612748.0,0.1,Marcus Lopez
2068,,17.6,3.9,3.2,1.0,1.1,0.453,0.473,0.824,,,3.3,,G2068_6,2025-04-22,1610612753.0,1610612747.0,1.6,Marcus Lopez
2068,,17.2,7.9,2.1,1.4,0.6,0.438,0.309,0.859,,,2.1,,G2068_7,2025-04-21,1610612753.0,1610612737.0,4.1,Marcus Lopez
2068,,16.5,6.0,1.6,0.8,0.5,0.402,0.406,0.874,,,1.6,,G2068_8,2025-04-20,1610612753.0,1610612746.0,1.7,Marcus Lopez
2068,,20.2,3.1,1.9,0.6,0.5,0.464,0.385,0.863,,,0.8,,G2068_9,2025-04-19,1610612753.0,1610612746.0,0.8,Marcus Lopez
2069,,13.5,15.9,3.3,1.1,3.2,0.704,0.163,0.634,,,1.4,,G2069_0,2025-04-28,1610612758.0,1610612756.0,3.5,Jared Brooks
2069,,11.3,14.0,2.7,2.3,0.8,0.704,0.104,0.678,,,1.6,,G2069_1,2025-04-27,1610612758.0,1610612742.0,2.7,Jared Brooks
2069,,14.3,16.3,3.1,1.0,1.5,0.569,0.437,0.621,,,2.2,,G2069_2,2025-04-26,1610612758.0,1610612748.0,3.1,Jared Brooks
2069,,15.5,13.5,2.9,0.7,2.5,0.62,0.248,0.664,,,2.9,,G2069_3,2025-04-25,1610612758.0,1610612746.0,2.1,Jared Brooks
2069,,14.4,10.9,2.9,1.1,3.1,0.501,0.237,0.695,,,2.6,,G2069_4,2025-04-24,1610612758.0,1610612759.0,1.9,Jared Brooks
2069,,11.1,16.7,2.2,1.2,2.6,0.716,0.263,0.711,,,0.8,,G2069_5,2025-04-23,1610612758.0,1610612756.0,0.9,Jared Brooks
2069,,14.9,9.9,3.4,1.1,2.2,0.603,0.23,0.684,,,0.0,,G2069_6,2025-04-22,1610612758.0,1610612749.0,1.4,Jared Brooks
2069,,17.6,14.8,2.0,1.1,2.7,0.627,0.221,0.672,,,2.0,,G2069_7,2025-04-21,1610612758.0,1610612748.0,0.9,Jared Brooks
2069,,11.6,14.6,3.3,0.4,1.5,0.701,0.232,0.65,,,1.2,,G2069_8,2025-04-20,1610612758.0,1610612747.0,2.1,Jared Brooks
2069,,5.3,15.1,3.8,0.5,3.6,0.612,0.291,0.65,,,1.1,,G2069_9,2025-04-19,1610612758.0,1610612745.0,2.6,Jared Brooks
2070,,12.5,7.2,2.3,1.9,0.6,0.5,0.302,0.716,,,2.1,,G2070_0,2025-04-28,1610612747.0,1610612759.0,1.2,Terry Carter
2070,,14.9,5.2,2.0,1.4,0.6,0.493,0.364,0.726,,,2.7,,G2070_1,2025-04-27,1610612747.0,1610612756.0,3.8,Terry Carter
2070,,17.6,5.7,2.8,1.5,0.7,0.448,0.498,0.766,,,2.9,,G2070_2,2025-04-26,1610612747.0,1610612761.0,1.5,Terry Carter
2070,,13.8,8.7,3.1,1.4,0.8,0.477,0.24,0.708,,,1.9,,G2070_3,2025-04-25,1610612747.0,1610612745.0,2.7,Terry Carter
2070,,16.2,6.5,2.1,1.4,0.3,0.482,0.277,0.804,,,2.7,,G2070_4,2025-04-24,1610612747.0,1610612763.0,1.5,Terry Carter
2070,,14.8,5.7,1.9,1.2,0.8,0.56,0.498,0.776,,,2.0,,G2070_5,2025-04-23,1610612747.0,1610612757.0,1.9,Terry Carter
2070,,18.1,7.7,2.1,2.0,0.7,0.407,0.395,0.783,,,3.7,,G2070_6,2025-04-22,1610612747.0,1610612746.0,1.7,Terry Carter
2070,,14.8,9.3,2.3,1.6,0.8,0.474,0.375,0.846,,,1.9,,G2070_7,2025-04-21,1610612747.0,1610612763.0,1.5,Terry Carter
2070,,20.6,7.0,2.6,1.4,1.0,0.399,0.307,0.874,,,5.1,,G2070_8,2025-04-20,1610612747.0,1610612757.0,3.2,Terry Carter
2070,,16.7,8.0,2.0,2.1,0.7,0.493,0.356,0.784,,,1.3,,G2070_9,2025-04-19,1610612747.0,1610612758.0,1.7,Terry Carter
2071,,14.1,9.1,4.5,1.2,2.3,0.668,0.427,0.692,,,1.0,,G2071_0,2025-04-28,1610612743.0,1610612756.0,2.8,Gary Nance
2071,,11.6,13.0,3.0,1.3,2.1,0.733,0.301,0.725,,,1.5,,G2071_1,2025-04-27,1610612743.0,1610612748.0,1.9,Gary Nance
2071,,11.8,12.6,2.8,1.5,1.6,0.689,0.312,0.751,,,0.0,,G2071_2,2025-04-26,1610612743.0,1610612756.0,3.7,Gary Nance
2071,,12.0,12.2,2.0,0.8,1.8,0.707,0.328,0.575,,,3.3,,G2071_3,2025-04-25,1610612743.0,1610612763.0,3.7,Gary Nance
2071,,13.8,16.1,4.5,1.3,1.8,0.593,0.337,0.763,,,1.0,,G2071_4,2025-04-24,1610612743.0,1610612764.0,3.0,Gary Nance
2071,,13.1,14.8,3.6,1.5,2.2,0.651,0.348,0.739,,,1.9,,G2071_5,2025-04-23,1610612743.0,1610612763.0,1.9,Gary Nance
2071,,14.4,11.6,3.7,1.2,2.4,0.596,0.287,0.673,,,1.7,,G2071_6,2025-04-22,1610612743.0,1610612737.0,2.5,Gary Nance
2071,,15.2,12.9,4.4,1.5,2.5,0.605,0.303,0.625,,,1.6,,G2071_7,2025-04-21,1610612743.0,1610612743.0,1.6,Gary Nance
2071,,10.2,15.9,3.1,1.2,2.3,0.618,0.376,0.754,,,2.9,,G2071_8,2025-04-20,1610612743.0,1610612763.0,1.5,Gary Nance
2071,,15.2,13.2,4.0,1.3,2.4,0.64,0.478,0.745,,,2.2,,G2071_9,2025-04-19,1610612743.0,1610612766.0,1.5,Gary Nance
2072,,22.0,7.8,5.5,1.2,0.8,0.397,0.404,0.875,,,1.9,,G2072_0,2025-04-28,1610612739.0,1610612765.0,0.7,Aaron Brogdon
